"State","District","Date","Year","Month","Avg_etlvl_at15cm","Agency_name"
"Uttar Pradesh","Maharajganj","2022-08-02","2022","08","4.9183929575","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-03","2022","08","5.4428412546","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-04","2022","08","4.4587424383","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-05","2022","08","5.5138212131","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-06","2022","08","4.7695618254","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-07","2022","08","5.6919725613","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-08","2022","08","5.4074231941","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-09","2022","08","4.4692036132","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-10","2022","08","4.5048236988","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-11","2022","08","3.9512694269","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-12","2022","08","4.6875663698","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-13","2022","08","4.774319384","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-14","2022","08","3.8347688631","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-15","2022","08","4.5672794761","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-16","2022","08","4.654033429","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-17","2022","08","5.2869504349","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-18","2022","08","5.1500662796","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-19","2022","08","4.4592762508","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-20","2022","08","5.5960167088","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-21","2022","08","4.1962369232","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-22","2022","08","6.0523201258","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-23","2022","08","5.0940967222","NRSC VIC MODEL"
"Uttar Pradesh","Maharajganj","2022-08-24","2022","08","4.2255509577","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-25","2022","08","3.8939618362","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-26","2022","08","4.3140427404","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-27","2022","08","4.8381964215","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-28","2022","08","4.1494622406","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-29","2022","08","3.9561980568","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-30","2022","08","4.6998845795","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-31","2022","08","4.556897882","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-01","2022","08","4.7904837674","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-02","2022","08","4.9842424787","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-03","2022","08","4.2166139596","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-04","2022","08","4.8326753435","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-05","2022","08","4.5198082705","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-06","2022","08","5.7243679165","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-07","2022","08","4.7239745678","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-08","2022","08","5.1255117257","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-09","2022","08","4.4422701107","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-10","2022","08","4.5416196721","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-11","2022","08","3.8153568566","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-12","2022","08","3.9229830633","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-13","2022","08","3.9060379495","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-14","2022","08","4.3569920358","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-15","2022","08","4.1831080551","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-16","2022","08","4.3953883709","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-17","2022","08","4.4955101544","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-18","2022","08","4.3598229343","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-19","2022","08","4.1751653019","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-20","2022","08","3.9541767361","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-21","2022","08","4.1068869171","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-22","2022","08","4.6395992521","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-23","2022","08","4.8177359952","NRSC VIC MODEL"
"Uttar Pradesh","Mahoba","2022-08-24","2022","08","4.659827686","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-23","2022","08","3.9689814784","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-25","2022","08","4.0204594887","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-26","2022","08","4.2846990959","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-27","2022","08","4.0302702832","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-28","2022","08","3.8678715985","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-29","2022","08","3.460859373","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-30","2022","08","3.5952578987","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-31","2022","08","3.5834548741","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-01","2022","08","5.0297822902","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-02","2022","08","4.4101584533","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-03","2022","08","4.6392388186","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-04","2022","08","4.3746095884","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-05","2022","08","5.0972981471","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-06","2022","08","5.4013813897","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-07","2022","08","4.102606822","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-08","2022","08","5.4218047887","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-09","2022","08","5.2388670318","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-10","2022","08","4.9547001406","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-11","2022","08","4.4452702188","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-12","2022","08","4.6842770214","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-13","2022","08","5.0531604327","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-14","2022","08","3.683603819","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-15","2022","08","4.5173217385","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-16","2022","08","4.1479370953","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-17","2022","08","4.8879127866","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-18","2022","08","5.031737571","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-19","2022","08","4.3773924366","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-20","2022","08","4.8459201185","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-21","2022","08","5.1479050579","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-22","2022","08","5.1951362327","NRSC VIC MODEL"
"Uttar Pradesh","Mainpuri","2022-08-24","2022","08","3.9488395661","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-25","2022","08","3.1257408736","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-26","2022","08","3.4495718526","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-27","2022","08","3.1840487429","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-28","2022","08","2.860563183","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-29","2022","08","2.2761791399","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-30","2022","08","3.2006173579","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-31","2022","08","2.2507000501","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-01","2022","08","5.0995000304","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-02","2022","08","5.3493520792","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-03","2022","08","4.757480433","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-04","2022","08","4.6304601736","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-05","2022","08","4.6155383282","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-06","2022","08","4.7962325728","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-07","2022","08","3.422472374","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-08","2022","08","5.9574885881","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-09","2022","08","5.2234692165","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-10","2022","08","5.6425041489","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-11","2022","08","3.7838179836","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-12","2022","08","4.8636797088","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-13","2022","08","4.8820104632","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-14","2022","08","3.8411984066","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-15","2022","08","4.1267828716","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-16","2022","08","3.8755378193","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-17","2022","08","4.4930176401","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-18","2022","08","4.6292823587","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-19","2022","08","3.7342055484","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-20","2022","08","4.6786849726","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-21","2022","08","4.6752557328","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-22","2022","08","5.4736592148","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-23","2022","08","3.4081611475","NRSC VIC MODEL"
"Uttar Pradesh","Mathura","2022-08-24","2022","08","3.5450115023","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-25","2022","08","4.5731215986","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-26","2022","08","4.9423520788","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-27","2022","08","4.7384202933","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-28","2022","08","4.0765387279","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-29","2022","08","4.8474382004","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-30","2022","08","4.5783234593","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-31","2022","08","4.377049916","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-01","2022","08","5.1633994628","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-02","2022","08","4.7790995876","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-03","2022","08","5.3567852972","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-04","2022","08","5.0058961119","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-05","2022","08","5.5599396342","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-06","2022","08","4.4463772436","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-07","2022","08","5.618356114","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-08","2022","08","5.3364572871","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-09","2022","08","4.806482885","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-10","2022","08","4.3148541795","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-11","2022","08","4.2207093865","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-12","2022","08","4.5686789766","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-13","2022","08","4.8289379184","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-14","2022","08","4.0240148264","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-15","2022","08","4.5124516555","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-16","2022","08","4.6104792757","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-17","2022","08","5.0341306543","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-18","2022","08","4.4970866534","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-19","2022","08","3.4876118561","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-20","2022","08","5.1308260491","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-21","2022","08","5.1584807922","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-22","2022","08","4.3204603162","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-23","2022","08","4.8381467539","NRSC VIC MODEL"
"Uttar Pradesh","Mau","2022-08-24","2022","08","4.4789621461","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-25","2022","08","3.4481081182","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-26","2022","08","4.0557207252","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-27","2022","08","3.7521760988","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-28","2022","08","3.5332421732","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-29","2022","08","3.0644245734","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-30","2022","08","3.5609201343","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-31","2022","08","4.0339956865","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-01","2022","08","4.7484221823","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-02","2022","08","5.3227503881","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-03","2022","08","5.2010658296","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-04","2022","08","4.5553910432","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-05","2022","08","3.7513831406","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-06","2022","08","5.1686128993","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-07","2022","08","3.5310686451","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-08","2022","08","5.4890162704","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-09","2022","08","5.5308050504","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-10","2022","08","5.5005715058","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-11","2022","08","3.7322227455","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-12","2022","08","5.2878776431","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-13","2022","08","5.0925190448","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-14","2022","08","4.4521978527","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-15","2022","08","4.5168913478","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-16","2022","08","3.9014634209","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-17","2022","08","4.5132370883","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-18","2022","08","4.6623214456","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-19","2022","08","4.0658930872","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-20","2022","08","4.327951908","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-21","2022","08","3.9689985098","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-22","2022","08","4.8927151504","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-23","2022","08","4.0542580086","NRSC VIC MODEL"
"Uttar Pradesh","Meerut","2022-08-24","2022","08","3.7236349883","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-25","2022","08","4.9203527192","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-26","2022","08","4.5197922782","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-27","2022","08","3.8781456165","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-28","2022","08","4.1546462087","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-29","2022","08","4.4344740332","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-30","2022","08","4.5743494629","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-31","2022","08","4.2465246053","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-01","2022","08","4.3719681312","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-02","2022","08","4.5166228827","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-03","2022","08","4.6049112277","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-04","2022","08","4.8347562166","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-05","2022","08","4.640091809","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-06","2022","08","4.0748784373","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-07","2022","08","4.5208841151","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-08","2022","08","4.2132936139","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-09","2022","08","4.2806692336","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-10","2022","08","3.5245716329","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-11","2022","08","3.0998970857","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-12","2022","08","3.9018822335","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-13","2022","08","3.8118145707","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-14","2022","08","4.3192494621","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-15","2022","08","3.4365472637","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-16","2022","08","4.1121052659","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-17","2022","08","4.5096669774","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-18","2022","08","4.0913672364","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-19","2022","08","3.2104014039","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-20","2022","08","4.1311645942","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-21","2022","08","4.4759674928","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-22","2022","08","4.8517065625","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-23","2022","08","4.4964948617","NRSC VIC MODEL"
"Uttar Pradesh","Mirzapur","2022-08-24","2022","08","3.7680242068","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-25","2022","08","4.6110277735","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-26","2022","08","5.3457534758","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-27","2022","08","4.9849047634","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-28","2022","08","4.4970357072","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-29","2022","08","4.0565001831","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-30","2022","08","4.2545598052","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-31","2022","08","4.1754941224","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-01","2022","08","4.5957846334","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-02","2022","08","4.3086820326","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-03","2022","08","4.2743081382","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-04","2022","08","3.60830635","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-05","2022","08","4.7383204317","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-06","2022","08","5.8567616987","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-07","2022","08","4.6861388603","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-08","2022","08","5.293282293","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-09","2022","08","5.4637513862","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-10","2022","08","5.278936775","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-11","2022","08","4.3802422484","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-12","2022","08","5.1458063149","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-13","2022","08","5.4767051549","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-14","2022","08","4.8732803679","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-15","2022","08","4.4105542109","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-16","2022","08","4.0734079176","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-17","2022","08","4.2599908469","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-18","2022","08","4.4944060267","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-19","2022","08","4.0956552886","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-20","2022","08","3.4297126801","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-21","2022","08","3.5153326697","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-22","2022","08","4.6924851844","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-23","2022","08","4.6031639061","NRSC VIC MODEL"
"Uttar Pradesh","Moradabad","2022-08-24","2022","08","4.620911794","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-25","2022","08","4.2850662327","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-26","2022","08","4.8651311982","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-27","2022","08","4.5886341626","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-28","2022","08","3.9747022926","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-29","2022","08","3.4963648444","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-30","2022","08","3.891384892","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-31","2022","08","3.8987287084","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-01","2022","08","4.9902579114","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-02","2022","08","5.1853527042","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-03","2022","08","5.1084037674","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-04","2022","08","4.2305726273","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-05","2022","08","4.2930642532","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-06","2022","08","5.3530034702","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-07","2022","08","4.2824560865","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-08","2022","08","5.6644088907","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-09","2022","08","5.7349956204","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-10","2022","08","5.5321973191","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-11","2022","08","4.2374295853","NRSC VIC MODEL"
"Uttar Pradesh","Muzaffarnagar","2022-08-12","2022","08","5.1869841607","NRSC VIC MODEL"
